Image Index,ROI Index,Blue Intensity,Avg H,Avg S,Avg V,Avg R,Avg G,Avg B
86,1,59.329937343358395,117.50369674185464,130.13874686716792,60.43101503759399,34.043358395989976,32.38782581453634,59.329937343358395
87,1,65.47529448621555,116.47595864661655,131.16382205513784,66.3003634085213,35.658489974937346,36.35363408521303,65.47529448621555
88,1,59.5281015037594,117.79920426065163,129.98268170426064,60.55878446115288,34.122149122807016,32.35788220551378,59.5281015037594
89,1,65.5541604010025,116.16508771929824,130.80223684210526,66.41329573934837,35.69703007518797,36.487882205513785,65.5541604010025
90,1,59.37605263157895,117.6797305764411,129.81546992481202,60.475037593984965,34.28265037593985,32.369692982456144,59.37605263157895
91,1,66.03020676691729,116.46347744360902,131.57472431077693,66.85811403508772,35.85371553884712,36.394423558897245,66.03020676691729
92,1,59.278302005012534,117.81186090225565,131.54225563909773,60.294567669172935,33.84823308270677,31.984179197994987,59.278302005012534
93,1,65.39456766917293,116.18285087719298,130.09095864661654,66.29775689223058,35.80011278195489,36.479279448621554,65.39456766917293
94,1,65.8790664160401,116.87291979949875,131.03883458646615,66.71428571428571,36.01761904761905,36.227487468671676,65.8790664160401
95,1,66.03266290726818,116.64082080200501,131.14790726817043,66.87996240601504,36.04832706766917,36.45375939849624,66.03266290726818
96,1,66.08682957393484,116.66736215538847,131.02405388471178,66.8861090225564,36.06424812030075,36.529461152882206,66.08682957393484
97,1,65.38115288220551,116.16757518796993,130.34315789473683,66.2903007518797,35.83105889724311,36.47179197994988,65.38115288220551
98,1,65.41451127819549,116.11394736842105,130.34700501253133,66.32318922305764,35.776008771929824,36.49680451127819,65.41451127819549
99,1,65.58970551378447,116.53998746867168,131.02828320802004,66.46825187969925,35.94275689223058,36.27109649122807,65.58970551378447
100,1,66.12451754385965,116.28026942355889,131.28609649122808,66.99327067669174,35.89085213032581,36.642825814536344,66.12451754385965
101,1,59.90055764411028,117.60865288220552,129.9744298245614,60.99721177944862,34.530676691729326,32.62139097744361,59.90055764411028
102,1,66.62220551378446,117.02296992481203,131.65330200501253,67.42128446115288,36.28208646616542,36.38274436090226,66.62220551378446
103,1,60.12498120300752,117.80082706766918,131.6223120300752,61.20421052631579,34.3740037593985,32.33320175438597,60.12498120300752
104,1,66.03055764411027,116.55936090225563,131.54887218045113,66.92942982456141,35.89167293233083,36.41172305764411,66.03055764411027
105,1,59.78579573934837,117.71558270676692,130.86223684210526,60.83074561403509,34.243978696741856,32.41684837092732,59.78579573934837
106,1,66.09390977443609,116.55692355889724,132.0364097744361,66.93166666666667,35.76329573934837,36.209185463659146,66.09390977443609
107,1,66.12008145363409,116.54990601503759,132.1541290726817,66.97885964912281,35.76662280701754,36.29704260651629,66.12008145363409
108,1,66.29600877192982,117.26392230576441,132.11011904761904,67.06098997493734,36.08467418546366,36.0521679197995,66.29600877192982
109,1,66.09573308270677,116.74885338345865,132.12812030075187,66.93422932330827,35.86838345864662,36.174172932330826,66.09573308270677
110,1,66.41733082706767,117.11870927318296,132.16130952380954,67.2264411027569,35.971284461152884,36.18077694235589,66.41733082706767
111,1,66.62686090225564,117.36381578947369,133.58925438596492,67.36892857142857,35.884166666666665,35.88323308270677,66.62686090225564
112,1,65.66725563909775,116.90508145363408,131.66040100250626,66.52842105263159,35.94248120300752,36.01392230576441,65.66725563909775
113,1,66.2896365914787,117.14635338345865,131.93808897243107,67.07577694235589,36.13061403508772,36.089505012531326,66.2896365914787
114,1,66.61098997493734,117.2794298245614,132.2212656641604,67.4496992481203,36.420037593984965,36.0590350877193,66.61098997493734
115,1,66.27866541353383,116.58432330827068,131.51915413533834,67.12233082706767,36.014016290726815,36.340607769423556,66.27866541353383
116,1,60.39375313283208,117.9350939849624,131.5626441102757,61.42980576441103,34.36518170426065,32.51720551378446,60.39375313283208
117,1,65.96630952380953,117.005,130.3796992481203,66.81502506265664,36.38377192982456,36.267825814536344,65.96630952380953
118,1,60.45302005012531,118.39791979949875,131.82407268170425,61.449035087719295,34.46958646616542,32.26342731829574,60.45302005012531
119,1,66.54638471177945,117.29684210526315,131.6170551378446,67.34221177944862,36.407738095238095,36.186109022556394,66.54638471177945
120,1,60.36040726817043,118.05019423558898,132.09217418546365,61.43578320802005,34.40515037593985,32.20016290726817,60.36040726817043
121,1,66.55247493734336,117.05033834586466,132.5413596491228,67.36209899749373,36.07640350877193,36.31947368421053,66.55247493734336
122,1,60.45042606516291,118.19016290726817,131.50546992481202,61.51187343358396,34.493696741854635,32.300131578947365,60.45042606516291
123,1,66.39133458646617,117.20337092731829,131.93287593984962,67.25785087719298,36.32661654135338,36.118646616541355,66.39133458646617
124,1,66.97820175438596,117.4654887218045,133.0314536340852,67.7025626566416,36.12894736842105,36.17104636591479,66.97820175438596
125,1,66.68339598997494,117.06528822055138,132.91308897243107,67.54685463659148,36.120689223057646,36.11943609022556,66.68339598997494
126,1,66.5605388471178,117.00544486215539,133.66583333333332,67.33781954887218,35.66875313283208,36.062875939849626,66.5605388471178
127,1,66.26161654135338,116.77048245614036,132.37899122807016,67.07779448621554,35.77657894736842,36.19248746867168,66.26161654135338
128,1,66.71407268170427,116.95961152882205,132.65570175438597,67.50728696741855,35.90152255639098,36.24035714285714,66.71407268170427
129,1,65.99778195488722,116.76972431077694,131.67706766917294,66.80521929824562,35.761347117794486,36.36528822055138,65.99778195488722
130,1,66.8209335839599,117.1843984962406,133.1303822055138,67.57729949874687,35.96282581453634,36.01,66.8209335839599
131,1,60.299830827067666,118.00921052631578,131.3892919799499,61.36788847117794,34.30059523809524,32.43168546365915,60.299830827067666
132,1,67.12917293233083,117.1816290726817,133.95570802005014,67.92100250626567,36.028358395989976,36.10275689223057,67.12917293233083
133,1,60.86501253132832,118.37600877192982,132.57766290726818,61.82843984962406,34.36854636591479,32.23555137844612,60.86501253132832
134,1,66.91604636591478,117.63968671679199,133.1480701754386,67.70397869674186,36.258865914786966,36.01864035087719,66.91604636591478
135,1,60.4862343358396,118.37934837092732,132.05802005012532,61.45468045112782,34.39350250626566,32.196115288220554,60.4862343358396
136,1,66.88031328320803,117.51555137844612,133.77797619047618,67.64362155388471,35.96752506265664,35.718834586466166,66.88031328320803
137,1,59.87795112781955,118.34624686716792,132.0066478696742,60.8837343358396,34.122756892230576,31.96311403508772,59.87795112781955
138,1,66.83335213032582,117.65036967418547,133.035,67.53751253132832,36.07169799498747,35.90143483709273,66.83335213032582
139,1,66.83966165413534,117.2062030075188,133.8004761904762,67.62982456140351,35.92333333333333,35.995520050125315,66.83966165413534
140,1,66.80671679197995,117.08870927318296,132.66129072681704,67.60177944862156,36.18968671679198,36.19642230576441,66.80671679197995
141,1,66.87642857142858,117.04497493734335,133.5204761904762,67.64377192982457,35.89893483709273,36.1647305764411,66.87642857142858
142,1,66.9452380952381,117.24205513784462,133.57504385964913,67.74934837092732,35.99647243107769,36.02344611528822,66.9452380952381
143,1,66.86510651629072,117.35489348370928,133.75855263157894,67.6537030075188,36.013327067669174,35.88757518796992,66.86510651629072
144,1,66.8549686716792,117.39656015037593,133.1779761904762,67.63952380952381,36.068966165413535,36.00691729323308,66.8549686716792
145,1,66.9159962406015,117.26181077694235,133.29937343358395,67.67092105263158,35.975419799498745,36.203646616541356,66.9159962406015
146,1,60.76203007518797,118.1607769423559,133.08999373433585,61.74060776942356,34.192913533834584,32.25424812030075,60.76203007518797
147,1,67.11058270676692,117.28020050125313,133.34040100250627,67.85296992481203,36.01196115288221,36.09318922305764,67.11058270676692
148,1,60.61190476190476,118.41167919799499,133.01478070175438,61.599016290726816,34.279335839599,32.04251879699248,60.61190476190476
149,1,67.2017418546366,117.32986215538847,134.28214285714284,67.91558897243108,35.79629072681704,35.90381578947368,67.2017418546366
150,1,60.250701754385965,118.33361528822056,133.1888784461153,61.26530701754386,34.07579573934837,31.9425313283208,60.250701754385965
151,1,66.95135338345865,117.47088972431078,134.27560776942357,67.69013157894737,35.76226817042607,35.80827067669173,66.95135338345865
152,1,56.34455513784461,112.31112155388472,126.78505639097745,59.734880952380955,36.79841478696742,33.941647869674185,56.34455513784461
153,1,66.85370927318296,116.9876879699248,134.36118421052632,67.62637844611528,35.55453634085213,35.837713032581455,66.85370927318296
154,1,67.01369674185463,117.37165413533835,134.61531954887218,67.8193984962406,35.896848370927316,35.80442355889724,67.01369674185463
155,1,67.02182330827068,117.54691729323308,134.71932330827067,67.79374060150376,35.86953634085213,35.63134085213033,67.02182330827068
156,1,66.94588972431077,117.55573308270677,133.78722431077693,67.6419611528822,35.824642857142855,35.707700501253136,66.94588972431077
157,1,66.67817042606517,117.19888471177944,134.20696741854636,67.44332080200502,35.50841478696742,35.704248120300754,66.67817042606517
158,1,67.07149122807017,117.50588345864662,134.47659147869675,67.76717418546366,35.67530701754386,35.64295112781955,67.07149122807017
159,1,61.04557644110276,118.41860275689223,133.76326441102756,62.05858395989975,34.263771929824564,32.1497619047619,61.04557644110276
160,1,67.47351503759398,117.69164160401003,134.60868421052632,68.16785087719298,35.953552631578944,35.72456140350877,67.47351503759398
161,1,61.302399749373436,118.85453007518797,133.54035714285715,62.18662280701754,34.42384711779449,32.17348997493735,61.302399749373436
162,1,67.47179824561404,117.97666666666667,135.0260902255639,68.1889724310777,36.09757518796992,35.64387844611529,67.47179824561404
163,1,60.897844611528825,118.62916666666666,133.77818295739348,61.82898496240602,34.180870927318296,31.903596491228072,60.897844611528825
164,1,67.09580200501253,117.46586466165414,134.11415413533834,67.84619047619047,35.8521679197995,35.73478070175439,67.09580200501253
165,1,60.47229323308271,118.16399122807017,133.3896679197995,61.45752506265664,33.94748120300752,31.904924812030075,60.47229323308271
166,1,67.29709273182958,117.06892230576442,134.27017543859648,68.07001879699249,35.63684837092732,35.91412280701754,67.29709273182958
167,1,67.44627819548872,117.09669172932331,134.86481829573935,68.19255012531329,35.65154135338346,36.07124686716792,67.44627819548872
168,1,66.66416666666667,116.92575187969925,134.27771929824561,67.46519423558897,35.52789473684211,35.89501253132832,66.66416666666667
169,1,67.43100250626567,117.37040726817042,134.78973684210527,68.19055764411027,35.869335839598996,35.90292606516291,67.43100250626567
170,1,67.14311403508772,117.36869674185463,133.33191102756894,67.91478070175438,36.045726817042606,36.09175438596491,67.14311403508772
171,1,67.68632205513785,117.61115288220552,135.2200501253133,68.4029260651629,35.82215538847118,35.92692355889724,67.68632205513785
172,1,67.66918546365915,117.52181077694236,135.08263157894737,68.44978696741855,36.0452380952381,35.875701754385965,67.66918546365915
173,1,67.52420426065163,117.66747493734336,134.55548245614034,68.26419172932331,36.06093984962406,35.869636591478695,67.52420426065163
174,1,68.04275689223057,117.68239348370928,134.93994360902255,68.75434837092732,36.1181954887218,35.92703007518797,68.04275689223057
175,1,67.80918546365915,117.78040100250627,134.6042418546366,68.5429260651629,36.26041353383459,36.05899749373434,67.80918546365915
176,1,61.42612155388471,118.62031328320802,134.06647869674185,62.33242481203008,34.3119298245614,32.11929824561403,61.42612155388471
177,1,67.40718045112781,117.58735588972431,134.44603383458647,68.1092418546366,36.005557644110276,35.765401002506266,67.40718045112781
178,1,61.04185463659148,118.58486842105263,133.58070175438596,61.99526315789473,34.238540100250624,32.06419799498747,61.04185463659148
179,1,66.92860275689223,117.50791979949875,135.44037593984962,67.69518796992482,35.56726817042607,35.48342105263158,66.92860275689223
180,1,60.48365288220551,118.37636591478697,134.26169799498746,61.44435463659148,33.78851503759398,31.640106516290725,60.48365288220551
181,1,67.2152694235589,117.39828320802005,135.1431140350877,67.9720112781955,35.68990601503759,35.658728070175435,67.2152694235589
182,1,67.88832080200501,117.97089598997493,136.37461779448623,68.55829573934837,35.79795112781955,35.4743045112782,67.88832080200501
183,1,67.51302631578947,117.11955513784461,135.51384085213033,68.2466917293233,35.51116541353383,35.85269423558897,67.51302631578947
184,1,68.18278822055137,118.01730576441103,136.03910401002506,68.84701754385965,35.999906015037595,35.518565162907265,68.18278822055137
185,1,67.62343984962406,117.85582080200501,135.0717418546366,68.34492481203007,36.024743107769424,35.62046365914787,67.62343984962406
186,1,67.26858395989974,116.97953634085214,134.54377819548873,68.07937343358395,35.66976817042607,35.809949874686716,67.26858395989974
187,1,68.13917293233082,117.91058270676692,135.8317230576441,68.83932957393483,36.08951754385965,35.59037593984962,68.13917293233082
188,1,67.79946741854637,117.89422932330827,136.02681077694237,68.48699874686717,35.83756892230576,35.53654761904762,67.79946741854637
189,1,61.250921052631575,118.85617794486215,133.6047305764411,62.200087719298246,34.50389724310777,32.081535087719296,61.250921052631575
190,1,67.68337719298246,117.925156641604,137.14151002506264,68.39049498746867,35.54950501253133,35.11643483709273,67.68337719298246
191,1,61.02328947368421,118.78746867167919,136.18586466165414,61.93029448621554,33.57562030075188,31.35766290726817,61.02328947368421
192,1,67.3465037593985,118.01210526315789,137.67497493734336,68.0110776942356,35.11035714285714,34.82294486215539,67.3465037593985
193,1,60.60251253132832,118.40482456140352,136.41211779448622,61.51124060150376,33.24740601503759,31.34267543859649,60.60251253132832
194,1,67.45340852130326,117.72788220551378,138.4573120300752,68.11914160401003,34.868339598997494,35.003239348370926,67.45340852130326
195,1,60.57418546365915,118.72818295739349,136.40388471177945,61.47053258145363,33.343339598997495,31.002368421052633,60.57418546365915
196,1,67.01865288220552,117.09731203007519,137.2510776942356,67.74720551378446,34.631378446115285,35.23979949874687,67.01865288220552
197,1,67.15017543859649,117.52223684210526,137.97247493734335,67.87018170426065,34.77418546365915,34.81652882205514,67.15017543859649
198,1,67.16504385964912,117.47720551378445,138.13738095238097,67.80537593984963,34.575438596491225,34.819880952380956,67.16504385964912
199,1,67.0371052631579,117.16674812030075,138.1942230576441,67.76606516290727,34.61030701754386,34.91318295739348,67.0371052631579
200,1,67.1373746867168,117.88654761904762,138.7863157894737,67.76877819548872,34.59234335839599,34.580432330827065,67.1373746867168
201,1,66.54378446115288,117.57823934837093,137.95001879699248,67.2421992481203,34.46862781954887,34.46886591478697,66.54378446115288
202,1,66.53234335839599,117.49705513784461,138.27401002506267,67.18955513784461,34.19388471177945,34.633859649122805,66.53234335839599
203,1,66.57348997493735,117.61229949874686,139.01157894736843,67.25444235588972,34.21124060150376,34.446002506265664,66.57348997493735
204,1,66.811835839599,117.30116541353384,138.87654135338346,67.4787030075188,34.18434837092732,34.67232456140351,66.811835839599
205,1,67.33127192982457,117.72392857142857,139.09700501253133,67.97086466165413,34.50374060150376,34.47436090225564,67.33127192982457
206,1,60.55020050125313,118.25268170426065,137.97771303258145,61.39149122807017,32.491547619047616,30.955814536340853,60.55020050125313
207,1,66.84615288220552,117.70195488721805,139.09550751879698,67.50567669172932,34.22319548872181,34.428778195488725,66.84615288220552
208,1,60.29088345864662,118.5090350877193,137.54838972431077,61.15362155388471,32.64635964912281,30.719931077694234,60.29088345864662
209,1,67.049492481203,117.79754385964912,139.1575187969925,67.66800125313283,34.314003759398496,34.32041353383459,67.049492481203
210,1,60.00595238095238,118.61193609022557,137.6996365914787,60.832092731829576,32.434147869674185,30.6002694235589,60.00595238095238
211,1,66.7772932330827,117.35364661654135,139.76094611528822,67.42954260651629,34.05775689223058,34.47984962406015,66.7772932330827
212,1,59.8618671679198,119.04230576441103,138.7047305764411,60.70547619047619,32.33920426065163,30.12565162907268,59.8618671679198
213,1,66.40794486215539,116.9153947368421,139.53855263157894,67.08674812030075,33.659028822055134,34.47775062656642,66.40794486215539
214,1,66.88461152882205,117.99055137844611,139.6572493734336,67.53086466165414,34.32156015037594,34.0719298245614,66.88461152882205
215,1,66.83045739348371,117.77602130325815,139.0845426065163,67.4890350877193,34.33449248120301,34.23825187969925,66.83045739348371
216,1,254.99645989974937,124.12224310776942,12.36687343358396,255.0,247.84119047619046,246.85,254.99645989974937
217,1,67.18058270676691,117.9023872180451,139.76641604010024,67.77972431077694,34.302612781954885,34.20798872180451,67.18058270676691
218,1,67.22348370927318,117.88803258145363,140.68227443609024,67.84668546365914,34.17172305764411,34.20125313283208,67.22348370927318
219,1,66.93894736842105,117.7556015037594,139.94879072681704,67.56261278195488,34.11568295739348,34.17145363408521,66.93894736842105
220,1,67.03607769423559,118.00751253132832,140.05989974937344,67.67339598997494,34.30451127819549,34.167086466165415,67.03607769423559
221,1,60.328690476190474,118.74639097744361,138.88550125313284,61.138966165413535,32.336936090225564,30.569110275689223,60.328690476190474
222,1,66.60040100250626,117.50070802005013,139.35481829573934,67.24519423558897,33.97058270676692,34.324473684210524,66.60040100250626
223,1,60.05962406015038,118.620664160401,138.2381203007519,60.8853007518797,32.40589598997494,30.571760651629074,60.05962406015038
224,1,66.9003320802005,117.88260025062657,140.14120300751878,67.5453320802005,34.16529448621554,34.0566604010025,66.9003320802005
225,1,60.640977443609025,118.61416666666666,138.6488596491228,61.50402882205514,32.54902255639098,30.60857769423559,60.640977443609025
226,1,66.88788847117794,117.3568984962406,139.38609649122807,67.59477443609022,34.148533834586466,34.54917919799499,66.88788847117794
227,1,60.44505012531328,119.06727443609023,138.13001253132833,61.254617794486215,32.70572055137845,30.552763157894738,60.44505012531328
228,1,66.94554511278196,117.335,139.83850250626566,67.59015037593986,33.995413533834586,34.2633709273183,66.94554511278196
229,1,58.94438596491228,118.49763784461153,137.84833333333333,59.824974937343356,32.06790100250627,30.03887218045113,58.94438596491228
230,1,66.81592105263158,117.94834586466166,140.50625939849624,67.42129072681705,33.854805764411026,33.85733709273183,66.81592105263158
231,1,66.53233709273184,117.31671679197996,140.34937343358396,67.16570802005012,33.55834586466165,34.283953634085215,66.53233709273184
232,1,66.76979949874686,117.66260651629072,140.84929824561402,67.40012531328321,33.7440977443609,33.94185463659148,66.76979949874686
233,1,66.69214285714285,117.79333333333334,140.6158082706767,67.31536967418546,33.77838972431078,33.914605263157895,66.69214285714285
234,1,66.65028195488722,117.54813909774435,140.40369674185465,67.33646616541354,33.78724310776942,34.002825814536344,66.65028195488722
235,1,66.7777694235589,117.45477443609022,140.60661027568923,67.43543859649122,33.67269423558897,34.142631578947366,66.7777694235589
236,1,66.61456766917293,117.64934210526316,140.4793170426065,67.2781954887218,33.80075814536341,34.000482456140354,66.61456766917293
237,1,66.6114411027569,117.56152882205514,140.6115664160401,67.20160401002506,33.44474937343358,34.01844611528822,66.6114411027569
238,1,60.70033834586466,118.84463032581453,139.12782581453635,61.4621992481203,32.32435463659148,30.454317042606515,60.70033834586466
239,1,66.78132205513785,117.98662280701754,140.4216478696742,67.3664097744361,33.78365914786968,33.94538220551379,66.78132205513785
240,1,60.60363408521303,118.9408709273183,140.02580200501254,61.357092731829574,32.27872180451128,30.22672305764411,60.60363408521303
241,1,66.9354761904762,117.6524060150376,141.25932330827067,67.5331015037594,33.61471177944862,33.86322055137845,66.9354761904762
242,1,60.42291979949875,118.93974310776942,139.93609649122806,61.21426691729323,32.10649749373434,30.06364661654135,60.42291979949875
243,1,67.25748120300752,118.16241854636591,141.1460902255639,67.80274436090225,33.867105263157896,33.808051378446116,67.25748120300752
244,1,59.997424812030076,118.76191102756893,139.4913596491228,60.840989974937344,32.052449874686715,30.268671679197993,59.997424812030076
245,1,67.16286967418546,118.1606328320802,141.8215162907268,67.73531954887218,33.78661654135338,33.910438596491225,67.16286967418546
